128	3.6305e-05	2.83158e-05
129	3.7985e-05	2.8479e-05
130	3.6576e-05	2.86423e-05
131	3.699e-05	2.88058e-05
132	3.7232e-05	2.89694e-05
133	3.7457e-05	2.91332e-05
134	3.9123e-05	2.92971e-05
135	3.8593e-05	2.94612e-05
136	3.9615e-05	2.96255e-05
137	3.97e-05	2.97898e-05
138	4.0159e-05	2.99544e-05
139	3.9302e-05	3.0119e-05
140	3.9285e-05	3.02838e-05
141	3.9558e-05	3.04488e-05
142	4.0063e-05	3.06139e-05
143	4.1456e-05	3.07791e-05
144	4.0858e-05	3.09445e-05
145	4.2339e-05	3.111e-05
146	4.1103e-05	3.12757e-05
147	4.2908e-05	3.14415e-05
148	4.2197e-05	3.16074e-05
149	4.3835e-05	3.17735e-05
150	4.3212e-05	3.19397e-05
151	4.3196e-05	3.2106e-05
152	4.2669e-05	3.22725e-05
153	4.3371e-05	3.24391e-05
154	5.7485e-05	3.26058e-05
155	4.2549e-05	3.27726e-05
156	4.586e-05	3.29396e-05
157	4.2539e-05	3.31067e-05
158	4.2958e-05	3.3274e-05
159	4.3886e-05	3.34413e-05
160	4.4209e-05	3.36088e-05
161	4.4263e-05	3.37764e-05
162	4.49e-05	3.39442e-05
163	4.4854e-05	3.41121e-05
164	4.5256e-05	3.428e-05
165	4.5433e-05	3.44482e-05
166	4.6719e-05	3.46164e-05
167	4.5189e-05	3.47847e-05
168	4.5484e-05	3.49532e-05
169	4.5733e-05	3.51218e-05
170	4.7982e-05	3.52905e-05
171	4.7494e-05	3.54593e-05
172	4.6411e-05	3.56283e-05
173	4.8237e-05	3.57973e-05
174	4.7246e-05	3.59665e-05
175	4.7552e-05	3.61358e-05
176	4.7802e-05	3.63052e-05
177	4.8179e-05	3.64747e-05
178	4.8139e-05	3.66444e-05
179	4.8165e-05	3.68141e-05
180	4.9289e-05	3.6984e-05
181	4.9807e-05	3.71539e-05
182	4.9907e-05	3.7324e-05
183	5.0408e-05	3.74942e-05
184	5.1653e-05	3.76645e-05
185	5.1185e-05	3.78349e-05
186	5.0354e-05	3.80054e-05
187	5.1122e-05	3.8176e-05
188	5.1675e-05	3.83467e-05
189	5.2472e-05	3.85176e-05
190	5.3307e-05	3.86885e-05
191	5.4282e-05	3.88596e-05
192	6.699e-05	3.90307e-05
193	5.2101e-05	3.9202e-05
194	5.1397e-05	3.93733e-05
195	5.2476e-05	3.95448e-05
196	5.1663e-05	3.97163e-05
197	5.1962e-05	3.9888e-05
198	5.4292e-05	4.00598e-05
199	5.2572e-05	4.02316e-05
200	5.323e-05	4.04036e-05
201	5.2286e-05	4.05757e-05
202	5.2704e-05	4.07478e-05
203	5.4132e-05	4.09201e-05
204	5.4471e-05	4.10925e-05
205	5.4634e-05	4.12649e-05
206	5.4556e-05	4.14375e-05
207	5.4861e-05	4.16102e-05
208	5.6078e-05	4.17829e-05
209	5.5556e-05	4.19558e-05
210	5.5779e-05	4.21287e-05
211	5.7495e-05	4.23018e-05
212	5.6053e-05	4.24749e-05
213	5.6963e-05	4.26481e-05
214	5.6517e-05	4.28214e-05
215	5.613e-05	4.29949e-05
216	5.7824e-05	4.31684e-05
217	5.7136e-05	4.3342e-05
218	5.7649e-05	4.35157e-05
219	5.6996e-05	4.36895e-05
220	5.8653e-05	4.38633e-05
221	5.7669e-05	4.40373e-05
222	5.9117e-05	4.42114e-05
223	8.0054e-05	4.43855e-05
224	6.1967e-05	4.45598e-05
225	5.987e-05	4.47341e-05
226	6.1022e-05	4.49085e-05
227	6.0502e-05	4.5083e-05
228	5.9615e-05	4.52576e-05
229	5.9987e-05	4.54323e-05
230	6.0267e-05	4.56071e-05
231	5.9907e-05	4.57819e-05
232	6.2679e-05	4.59569e-05
233	6.1697e-05	4.61319e-05
234	6.1186e-05	4.6307e-05
235	6.1221e-05	4.64822e-05
236	7.8075e-05	4.66575e-05
237	5.9435e-05	4.68329e-05
238	6.145e-05	4.70083e-05
239	6.1847e-05	4.71839e-05
240	6.1604e-05	4.73595e-05
241	6.1885e-05	4.75352e-05
242	6.1805e-05	4.7711e-05
243	6.2162e-05	4.78868e-05
244	6.2922e-05	4.80628e-05
245	6.2435e-05	4.82388e-05
246	6.1632e-05	4.84149e-05
247	6.3378e-05	4.85911e-05
248	6.3629e-05	4.87674e-05
249	6.5122e-05	4.89438e-05
250	6.3124e-05	4.91202e-05
251	6.4512e-05	4.92968e-05
252	6.4293e-05	4.94734e-05
253	6.5357e-05	4.965e-05
254	6.486e-05	4.98268e-05
255	6.4228e-05	5.00036e-05
256	6.4285e-05	5.01805e-05
257	6.577e-05	5.03575e-05
258	6.4604e-05	5.05346e-05
259	6.5964e-05	5.07118e-05
260	6.712e-05	5.0889e-05
261	6.6839e-05	5.10663e-05
262	6.5615e-05	5.12437e-05
263	6.692e-05	5.14211e-05
264	6.8036e-05	5.15987e-05
265	6.7095e-05	5.17763e-05
266	6.9083e-05	5.1954e-05
267	6.801e-05	5.21317e-05
268	6.7502e-05	5.23095e-05
269	6.7706e-05	5.24875e-05
270	6.7574e-05	5.26654e-05
271	7.0228e-05	5.28435e-05
272	6.8652e-05	5.30216e-05
273	6.9686e-05	5.31998e-05
274	6.9951e-05	5.33781e-05
275	6.9427e-05	5.35565e-05
276	8.335e-05	5.37349e-05
277	7.003e-05	5.39134e-05
278	6.7482e-05	5.40919e-05
279	6.8398e-05	5.42706e-05
280	6.844e-05	5.44493e-05
281	6.8737e-05	5.46281e-05
282	6.8548e-05	5.48069e-05
283	6.8847e-05	5.49859e-05
284	6.9574e-05	5.51649e-05
285	7.1281e-05	5.53439e-05
286	7.0912e-05	5.55231e-05
287	6.9762e-05	5.57023e-05
288	6.9802e-05	5.58815e-05
289	8.3358e-05	5.60609e-05
290	6.7679e-05	5.62403e-05
291	6.9256e-05	5.64198e-05
292	6.9745e-05	5.65993e-05
293	7.0846e-05	5.6779e-05
294	7.1436e-05	5.69586e-05
295	6.9684e-05	5.71384e-05
296	7.1212e-05	5.73182e-05
297	6.95e-05	5.74981e-05
298	7.1576e-05	5.76781e-05
299	7.1273e-05	5.78581e-05
300	7.1151e-05	5.80382e-05
301	7.3117e-05	5.82184e-05
302	7.2464e-05	5.83986e-05
303	7.179e-05	5.85789e-05
304	7.1364e-05	5.87592e-05
305	7.2583e-05	5.89397e-05
306	7.2054e-05	5.91202e-05
307	7.2029e-05	5.93007e-05
308	7.2799e-05	5.94813e-05
309	7.3108e-05	5.9662e-05
310	7.3851e-05	5.98428e-05
311	7.3841e-05	6.00236e-05
312	7.4229e-05	6.02045e-05
313	7.4454e-05	6.03854e-05
314	7.4363e-05	6.05664e-05
315	7.5205e-05	6.07475e-05
316	7.4351e-05	6.09286e-05
317	7.442e-05	6.11098e-05
318	7.4506e-05	6.12911e-05
319	7.4964e-05	6.14724e-05
320	7.5239e-05	6.16538e-05
321	7.5784e-05	6.18352e-05
322	7.6219e-05	6.20168e-05
323	7.6564e-05	6.21983e-05
324	7.6029e-05	6.238e-05
325	9.427e-05	6.25617e-05
326	7.5451e-05	6.27434e-05
327	7.4863e-05	6.29252e-05
328	7.4456e-05	6.31071e-05
329	7.7151e-05	6.32891e-05
330	7.655e-05	6.34711e-05
331	7.5751e-05	6.36531e-05
332	7.5346e-05	6.38353e-05
333	7.6014e-05	6.40174e-05
334	7.6587e-05	6.41997e-05
335	7.5941e-05	6.4382e-05
336	7.6215e-05	6.45644e-05
337	9.0291e-05	6.47468e-05
338	7.5493e-05	6.49293e-05
339	7.5748e-05	6.51118e-05
340	7.6906e-05	6.52944e-05
341	7.5951e-05	6.54771e-05
342	7.6061e-05	6.56598e-05
343	7.5259e-05	6.58426e-05
344	7.7394e-05	6.60254e-05
345	7.7371e-05	6.62083e-05
346	7.8261e-05	6.63912e-05
347	7.6362e-05	6.65743e-05
348	7.815e-05	6.67573e-05
349	7.8084e-05	6.69404e-05
350	7.8079e-05	6.71236e-05
351	7.9195e-05	6.73069e-05
352	7.9473e-05	6.74902e-05
353	7.7839e-05	6.76735e-05
354	7.7747e-05	6.78569e-05
355	7.8693e-05	6.80404e-05
356	8.034e-05	6.82239e-05
357	8.3524e-05	6.84075e-05
358	8.0036e-05	6.85911e-05
359	8.0181e-05	6.87748e-05
360	7.9876e-05	6.89586e-05
361	7.9627e-05	6.91424e-05
362	8.1295e-05	6.93262e-05
363	8.1822e-05	6.95101e-05
364	8.0872e-05	6.96941e-05
365	8.1758e-05	6.98781e-05
366	8.1464e-05	7.00622e-05
367	8.1707e-05	7.02463e-05
368	8.2027e-05	7.04305e-05
369	9.5521e-05	7.06148e-05
370	8.324e-05	7.07991e-05
371	7.9002e-05	7.09834e-05
372	8.1371e-05	7.11678e-05
373	8.0208e-05	7.13523e-05
374	8.1277e-05	7.15368e-05
375	8.0625e-05	7.17213e-05
376	8.0675e-05	7.1906e-05
377	8.0198e-05	7.20906e-05
378	8.2005e-05	7.22753e-05
379	8.1132e-05	7.24601e-05
380	8.1434e-05	7.26449e-05
381	8.1382e-05	7.28298e-05
382	8.2496e-05	7.30148e-05
383	8.17e-05	7.31997e-05
384	8.381e-05	7.33848e-05
385	8.5168e-05	7.35699e-05
386	8.2537e-05	7.3755e-05
387	8.2814e-05	7.39402e-05
388	8.3979e-05	7.41255e-05
389	8.4052e-05	7.43108e-05
390	8.2881e-05	7.44961e-05
391	8.3613e-05	7.46815e-05
392	8.4829e-05	7.4867e-05
393	8.4684e-05	7.50525e-05
394	8.5236e-05	7.5238e-05
395	8.4897e-05	7.54236e-05
396	8.6583e-05	7.56093e-05
397	8.6757e-05	7.5795e-05
398	8.7156e-05	7.59807e-05
399	8.7517e-05	7.61665e-05
400	8.5234e-05	7.63524e-05
401	8.5966e-05	7.65383e-05
402	8.6254e-05	7.67243e-05
403	8.6897e-05	7.69103e-05
404	8.6234e-05	7.70963e-05
405	8.6642e-05	7.72824e-05
406	8.6894e-05	7.74686e-05
407	8.8336e-05	7.76548e-05
408	8.817e-05	7.7841e-05
409	8.7182e-05	7.80273e-05
410	8.7968e-05	7.82137e-05
411	8.7731e-05	7.84001e-05
412	9.33e-05	7.85865e-05
413	8.767e-05	7.8773e-05
414	9.074e-05	7.89596e-05
415	8.8673e-05	7.91462e-05
416	9.0638e-05	7.93328e-05
417	9.0312e-05	7.95195e-05
418	9.0414e-05	7.97062e-05
419	9.1045e-05	7.9893e-05
420	9.2135e-05	8.00799e-05
421	9.1085e-05	8.02667e-05
422	9.1804e-05	8.04537e-05
423	9.1395e-05	8.06406e-05
424	9.0586e-05	8.08277e-05
425	9.09e-05	8.10147e-05
426	9.1999e-05	8.12018e-05
427	9.2728e-05	8.1389e-05
428	9.2021e-05	8.15762e-05
429	9.2194e-05	8.17635e-05
430	0.00010553	8.19508e-05
431	9.0083e-05	8.21381e-05
432	8.929e-05	8.23255e-05
433	9.2082e-05	8.2513e-05
434	9.199e-05	8.27005e-05
435	9.1466e-05	8.2888e-05
436	9.0401e-05	8.30756e-05
437	9.1161e-05	8.32632e-05
438	9.1672e-05	8.34509e-05
439	9.1991e-05	8.36386e-05
440	9.2512e-05	8.38264e-05
441	0.000107116	8.40142e-05
442	8.9143e-05	8.4202e-05
443	9.1507e-05	8.43899e-05
444	9.1295e-05	8.45779e-05
445	9.1574e-05	8.47659e-05
446	9.0606e-05	8.49539e-05
447	9.0271e-05	8.5142e-05
448	9.1289e-05	8.53301e-05
449	9.0551e-05	8.55183e-05
450	9.1513e-05	8.57065e-05
451	9.2795e-05	8.58948e-05
452	9.1473e-05	8.60831e-05
453	9.3075e-05	8.62714e-05
454	9.2901e-05	8.64598e-05
455	9.2467e-05	8.66482e-05
456	9.3741e-05	8.68367e-05
457	9.3963e-05	8.70252e-05
458	9.3058e-05	8.72138e-05
459	9.3378e-05	8.74024e-05
460	0.000107741	8.75911e-05
461	9.0283e-05	8.77798e-05
462	9.1138e-05	8.79685e-05
463	9.2914e-05	8.81573e-05
464	9.1658e-05	8.83461e-05
465	9.1858e-05	8.8535e-05
466	9.4404e-05	8.87239e-05
467	9.355e-05	8.89129e-05
468	9.2414e-05	8.91019e-05
469	9.3303e-05	8.92909e-05
470	9.392e-05	8.948e-05
471	9.2527e-05	8.96691e-05
472	9.433e-05	8.98583e-05
473	9.3854e-05	9.00475e-05
474	9.3747e-05	9.02368e-05
475	9.3279e-05	9.0426e-05
476	9.5391e-05	9.06154e-05
477	9.3897e-05	9.08048e-05
478	9.3495e-05	9.09942e-05
479	9.4626e-05	9.11837e-05
480	9.4782e-05	9.13732e-05
481	9.5513e-05	9.15627e-05
482	9.3762e-05	9.17523e-05
483	9.4632e-05	9.19419e-05
484	9.6904e-05	9.21316e-05
485	9.6477e-05	9.23213e-05
486	9.5967e-05	9.25111e-05
487	9.6577e-05	9.27009e-05
488	0.000109537	9.28907e-05
489	9.5569e-05	9.30806e-05
490	9.3017e-05	9.32705e-05
491	9.3185e-05	9.34605e-05
492	9.5149e-05	9.36505e-05
493	9.6393e-05	9.38405e-05
494	9.4535e-05	9.40306e-05
495	9.4688e-05	9.42207e-05
496	9.5654e-05	9.44109e-05
497	9.7295e-05	9.46011e-05
498	9.5812e-05	9.47913e-05
499	9.6432e-05	9.49816e-05
500	9.4839e-05	9.51719e-05
501	9.7102e-05	9.53623e-05
502	9.5857e-05	9.55527e-05
503	9.606e-05	9.57431e-05
504	9.5835e-05	9.59336e-05
505	9.6264e-05	9.61241e-05
506	0.000111312	9.63147e-05
507	9.4073e-05	9.65053e-05
508	9.6114e-05	9.6696e-05
509	9.4745e-05	9.68866e-05
510	9.5833e-05	9.70774e-05
511	9.458e-05	9.72681e-05
512	9.6152e-05	9.74589e-05
513	9.5798e-05	9.76498e-05
514	9.4726e-05	9.78406e-05
515	9.6331e-05	9.80315e-05
516	9.6341e-05	9.82225e-05
517	9.8391e-05	9.84135e-05
518	9.9435e-05	9.86045e-05
519	9.7084e-05	9.87956e-05
520	9.8013e-05	9.89867e-05
521	9.8823e-05	9.91779e-05
522	0.000100068	9.9369e-05
523	9.7649e-05	9.95603e-05
524	9.6754e-05	9.97515e-05
525	0.000109897	9.99428e-05
526	9.495e-05	0.000100134
527	9.6893e-05	0.000100326
528	9.6511e-05	0.000100517
529	9.6364e-05	0.000100708
530	9.6472e-05	0.0001009
531	9.7686e-05	0.000101091
532	9.5818e-05	0.000101283
533	9.645e-05	0.000101475
534	9.761e-05	0.000101666
535	9.7502e-05	0.000101858
536	9.8314e-05	0.00010205
537	9.7653e-05	0.000102241
538	9.7067e-05	0.000102433
539	9.7039e-05	0.000102625
540	9.7321e-05	0.000102817
541	9.9399e-05	0.000103009
542	9.7993e-05	0.000103201
543	0.000112453	0.000103393
544	9.7688e-05	0.000103585
545	9.5897e-05	0.000103777
546	9.5879e-05	0.000103969
547	9.8175e-05	0.000104161
548	9.8651e-05	0.000104353
549	9.7875e-05	0.000104545
550	9.7822e-05	0.000104738
551	9.8875e-05	0.00010493
552	0.000111265	0.000105122
553	9.5993e-05	0.000105314
554	9.6392e-05	0.000105507
555	9.576e-05	0.000105699
556	9.5025e-05	0.000105892
557	9.6971e-05	0.000106084
558	9.6547e-05	0.000106277
559	9.6598e-05	0.000106469
560	9.5673e-05	0.000106662
561	9.7654e-05	0.000106854
562	0.000104033	0.000107047
563	9.7403e-05	0.00010724
564	9.731e-05	0.000107433
565	0.000100004	0.000107625
566	9.8237e-05	0.000107818
567	9.7417e-05	0.000108011
568	9.8039e-05	0.000108204
569	9.8464e-05	0.000108397
570	9.8795e-05	0.00010859
571	9.9144e-05	0.000108783
572	9.846e-05	0.000108976
573	9.8656e-05	0.000109169
574	9.9274e-05	0.000109362
575	0.000100184	0.000109555
576	0.000100661	0.000109748
577	9.9375e-05	0.000109941
578	0.000100746	0.000110135
579	0.000100974	0.000110328
580	0.000133724	0.000110521
581	0.000101813	0.000110714
582	0.000101349	0.000110908
583	0.000100411	0.000111101
584	0.000100751	0.000111295
585	0.000101995	0.000111488
586	0.000102724	0.000111682
587	0.000101497	0.000111875
588	0.00010255	0.000112069
589	0.000104094	0.000112262
590	0.00010271	0.000112456
591	0.000101505	0.00011265
592	0.000101905	0.000112843
593	0.000103424	0.000113037
594	0.000102948	0.000113231
595	0.000104098	0.000113425
596	0.00010457	0.000113618
597	0.000106413	0.000113812
598	0.000104007	0.000114006
599	0.000103018	0.0001142
600	0.000103517	0.000114394
601	0.000103209	0.000114588
602	0.000103887	0.000114782
603	0.000103965	0.000114976
604	0.000105078	0.00011517
605	0.000105843	0.000115365
606	0.000105587	0.000115559
607	0.000105076	0.000115753
608	0.000105691	0.000115947
609	0.000104735	0.000116141
610	0.000105565	0.000116336
611	0.000105652	0.00011653
612	0.000105135	0.000116724
613	0.000105408	0.000116919
614	0.000105629	0.000117113
615	0.000108754	0.000117308
616	0.000106916	0.000117502
617	0.00010717	0.000117697
618	0.000107015	0.000117891
619	0.000106156	0.000118086
620	0.000109586	0.000118281
621	0.000107266	0.000118475
622	0.000107018	0.00011867
623	0.000107697	0.000118865
624	0.000107534	0.000119059
625	0.000108389	0.000119254
626	0.000108988	0.000119449
627	0.000109942	0.000119644
628	0.000109052	0.000119839
629	0.000108096	0.000120034
630	0.00010957	0.000120229
631	0.000110897	0.000120424
632	0.00010972	0.000120619
633	0.000109598	0.000120814
634	0.000109746	0.000121009
635	0.00010898	0.000121204
636	0.00011024	0.000121399
637	0.000109034	0.000121594
638	0.00011009	0.000121789
639	0.000111327	0.000121985
640	0.000110758	0.00012218
641	0.000111571	0.000122375
642	0.000111532	0.000122571
643	0.000110397	0.000122766
644	0.000111542	0.000122961
645	0.0001117	0.000123157
646	0.00011212	0.000123352
647	0.000110965	0.000123548
648	0.00011235	0.000123743
649	0.000112086	0.000123939
650	0.000113317	0.000124134
651	0.000111579	0.00012433
652	0.000113621	0.000124525
653	0.000113537	0.000124721
654	0.000113715	0.000124917
655	0.000114133	0.000125113
656	0.000115497	0.000125308
657	0.000113432	0.000125504
658	0.000113293	0.0001257
659	0.000114585	0.000125896
660	0.00011554	0.000126092
661	0.00011578	0.000126288
662	0.000113581	0.000126484
663	0.000114693	0.00012668
664	0.000114842	0.000126876
665	0.00011539	0.000127072
666	0.000115026	0.000127268
667	0.000117536	0.000127464
668	0.000115354	0.00012766
669	0.000117863	0.000127856
670	0.000116442	0.000128052
671	0.000115906	0.000128248
672	0.000116297	0.000128445
673	0.000116005	0.000128641
674	0.000116557	0.000128837
675	0.000117071	0.000129034
676	0.000116313	0.00012923
677	0.000117082	0.000129426
678	0.000117338	0.000129623
679	0.000117088	0.000129819
680	0.000116674	0.000130016
681	0.000119691	0.000130212
682	0.000119112	0.000130409
683	0.000118978	0.000130605
684	0.000119655	0.000130802
685	0.000119951	0.000130998
686	0.000118666	0.000131195
687	0.000119068	0.000131392
688	0.000119082	0.000131589
689	0.000119063	0.000131785
690	0.000118478	0.000131982
691	0.000119981	0.000132179
692	0.000119848	0.000132376
693	0.000122618	0.000132573
694	0.000119946	0.000132769
695	0.000119424	0.000132966
696	0.000119108	0.000133163
697	0.000119685	0.00013336
698	0.000120478	0.000133557
699	0.000120028	0.000133754
700	0.000120545	0.000133951
701	0.000121238	0.000134148
702	0.000120839	0.000134346
703	0.000121238	0.000134543
704	0.000120986	0.00013474
705	0.000121404	0.000134937
706	0.00012256	0.000135134
707	0.000123245	0.000135332
708	0.000122497	0.000135529
709	0.000122735	0.000135726
710	0.000125842	0.000135923
711	0.000124058	0.000136121
712	0.000123616	0.000136318
713	0.000125189	0.000136516
714	0.00012345	0.000136713
715	0.000139332	0.000136911
716	0.000124255	0.000137108
717	0.000124852	0.000137306
718	0.000124803	0.000137503
719	0.000123233	0.000137701
720	0.000123264	0.000137898
721	0.000125413	0.000138096
722	0.000127729	0.000138294
723	0.000126038	0.000138491
724	0.000126384	0.000138689
725	0.000128545	0.000138887
726	0.000126164	0.000139085
727	0.000126192	0.000139283
728	0.000125926	0.00013948
729	0.000126328	0.000139678
730	0.000128011	0.000139876
731	0.000127926	0.000140074
732	0.000126682	0.000140272
733	0.000127358	0.00014047
734	0.000127808	0.000140668
735	0.00012719	0.000140866
736	0.0001288	0.000141064
737	0.000128726	0.000141262
738	0.000128693	0.00014146
739	0.000128231	0.000141659
740	0.000128189	0.000141857
741	0.00012859	0.000142055
742	0.0001276	0.000142253
743	0.000127872	0.000142451
744	0.000130897	0.00014265
745	0.000128786	0.000142848
746	0.000128411	0.000143046
747	0.000130394	0.000143245
748	0.000129726	0.000143443
749	0.000128582	0.000143641
750	0.000129149	0.00014384
751	0.000128736	0.000144038
752	0.000130358	0.000144237
753	0.000130269	0.000144435
754	0.000130357	0.000144634
755	0.000132299	0.000144832
756	0.000131121	0.000145031
757	0.000130271	0.00014523
758	0.000132293	0.000145428
759	0.000131882	0.000145627
760	0.000132478	0.000145826
761	0.000133535	0.000146024
762	0.000131747	0.000146223
763	0.000133504	0.000146422
764	0.000132342	0.000146621
765	0.000132001	0.00014682
766	0.000132554	0.000147019
767	0.000135555	0.000147217
768	0.000132169	0.000147416
769	0.0001334	0.000147615
770	0.000133	0.000147814
771	0.000133847	0.000148013
772	0.000133617	0.000148212
773	0.000134878	0.000148411
774	0.000134285	0.00014861
775	0.00013387	0.000148809
776	0.000133257	0.000149009
777	0.000136106	0.000149208
778	0.000137679	0.000149407
779	0.000135394	0.000149606
780	0.000134539	0.000149805
781	0.000134693	0.000150005
782	0.000135832	0.000150204
783	0.000134748	0.000150403
784	0.000134426	0.000150602
785	0.000135831	0.000150802
786	0.000136833	0.000151001
787	0.000136158	0.000151201
788	0.000135877	0.0001514
789	0.000135642	0.000151599
790	0.000136573	0.000151799
791	0.000137552	0.000151998
792	0.000136216	0.000152198
793	0.000137007	0.000152398
794	0.000137118	0.000152597
795	0.00013806	0.000152797
796	0.000138793	0.000152996
797	0.000137314	0.000153196
798	0.000137553	0.000153396
799	0.000138078	0.000153595
800	0.000137408	0.000153795
801	0.000138506	0.000153995
802	0.000139385	0.000154195
803	0.000138522	0.000154394
804	0.000150959	0.000154594
805	0.000135774	0.000154794
806	0.000136872	0.000154994
807	0.000137119	0.000155194
808	0.000136726	0.000155394
809	0.000137896	0.000155594
810	0.000136925	0.000155794
811	0.000137319	0.000155994
812	0.000137311	0.000156194
813	0.000136864	0.000156394
814	0.000136558	0.000156594
815	0.000136352	0.000156794
816	0.000136054	0.000156994
817	0.000138478	0.000157194
818	0.000137981	0.000157395
819	0.000139118	0.000157595
820	0.000138483	0.000157795
821	0.000138565	0.000157995
822	0.00013927	0.000158196
823	0.000141069	0.000158396
824	0.000137543	0.000158596
825	0.000141587	0.000158796
826	0.000139429	0.000158997
827	0.000141032	0.000159197
828	0.00013955	0.000159398
829	0.00014263	0.000159598
830	0.000141234	0.000159799
831	0.000140784	0.000159999
832	0.000138678	0.0001602
833	0.000141967	0.0001604
834	0.000139898	0.000160601
835	0.000139539	0.000160801
836	0.000143837	0.000161002
837	0.000140688	0.000161203
838	0.000141437	0.000161403
839	0.000144468	0.000161604
840	0.000140985	0.000161805
841	0.000141834	0.000162005
842	0.000142521	0.000162206
843	0.000141364	0.000162407
844	0.00014298	0.000162608
845	0.000143626	0.000162808
846	0.000144225	0.000163009
847	0.000142847	0.00016321
848	0.000142608	0.000163411
849	0.000144054	0.000163612
